Date,Open,High,Low,Close,Adj Close,Volume
2020-06-17,301.019989,302.000000,298.899994,299.609985,284.502655,2188400
2020-06-18,300.000000,300.809998,297.790009,299.570007,284.464661,1881800
2020-06-19,300.179993,301.899994,298.640015,299.899994,284.777985,3438000
2020-06-22,299.700012,301.480011,298.250000,300.450012,285.300293,2094400
2020-06-23,301.730011,304.899994,300.730011,301.290009,286.097992,2409600
2020-06-24,300.769989,301.279999,296.600006,298.019989,282.992828,2398100
2020-06-25,297.059998,301.149994,295.399994,300.529999,285.376251,2274300
2020-06-26,300.410004,302.119995,295.950012,296.559998,281.606445,2866000
2020-06-29,297.440002,301.630005,296.829987,301.589996,286.382782,1841700
2020-06-30,301.010010,304.619995,300.140015,303.209991,287.921051,2391700
2020-07-01,302.500000,305.579987,300.750000,304.750000,289.383484,1906100
2020-07-02,306.000000,308.920013,304.600006,305.739990,290.323547,2540500
2020-07-06,307.529999,311.559998,307.239990,311.489990,295.783569,2332400
2020-07-07,310.019989,318.049988,309.720001,316.230011,300.284576,3346600
2020-07-08,317.140015,318.049988,314.010010,316.320007,300.370026,2364500
2020-07-09,320.000000,328.980011,319.679993,325.540009,309.125183,5313600
2020-07-10,326.000000,327.399994,323.109985,326.230011,309.780396,2484100
2020-07-13,326.299988,329.109985,321.500000,322.920013,306.637238,2583200
2020-07-14,321.320007,328.660004,320.450012,328.000000,311.461151,1844800
2020-07-15,328.100006,329.320007,325.619995,326.700012,310.226685,1770700
2020-07-16,326.619995,327.899994,324.059998,326.269989,309.818359,1402000
2020-07-17,327.299988,327.799988,324.579987,324.790009,308.412964,1768100
2020-07-20,324.890015,327.440002,322.660004,326.510010,310.046234,1863300
2020-07-21,327.000000,331.489990,326.500000,327.739990,311.214203,1874200
2020-07-22,329.649994,329.660004,325.010010,328.299988,311.745972,1312600
2020-07-23,328.100006,330.380005,325.329987,326.109985,309.666382,1561700
2020-07-24,326.220001,328.750000,324.670013,325.779999,309.353088,1423400
2020-07-27,325.679993,329.000000,325.179993,327.600006,311.081238,2083300
2020-07-28,327.970001,330.000000,325.820007,327.570007,311.052765,1374000
2020-07-29,327.019989,328.040009,325.390015,326.140015,309.694946,1341300
2020-07-30,322.690002,326.450012,322.000000,324.820007,309.104919,1390300
2020-07-31,324.820007,326.309998,322.549988,325.529999,309.780579,2149900
2020-08-03,325.549988,329.890015,324.299988,329.320007,313.387177,2480200
2020-08-04,329.559998,339.820007,328.920013,339.790009,323.350616,3933300
2020-08-05,341.859985,342.730011,337.589996,339.970001,323.521973,2923700
2020-08-06,342.410004,345.119995,341.609985,343.309998,326.700317,2104300
2020-08-07,343.140015,344.730011,339.630005,340.910004,324.416412,1759000
2020-08-10,340.709991,341.070007,338.579987,340.000000,323.550476,1503800
2020-08-11,340.850006,340.850006,331.799988,332.429993,316.346710,2065600
2020-08-12,333.750000,338.899994,333.170013,336.760010,320.467255,1853900
2020-08-13,336.989990,339.459991,335.130005,335.700012,319.458588,1536500
2020-08-14,336.529999,338.760010,335.600006,336.279999,320.010468,1522900
2020-08-17,337.649994,340.369995,337.359985,339.959991,323.512390,1504700
2020-08-18,341.000000,342.799988,336.809998,340.750000,324.264221,1489400
2020-08-19,341.119995,341.940002,339.950012,340.899994,324.407013,1730100
2020-08-20,340.140015,341.660004,338.739990,340.869995,324.378357,1717500
2020-08-21,340.070007,345.839996,339.329987,344.609985,327.937378,2372600
2020-08-24,345.109985,346.109985,342.109985,344.130005,327.480713,1461500
2020-08-25,344.140015,344.910004,341.459991,344.709991,328.032562,1176200
2020-08-26,343.010010,344.829987,341.690002,344.269989,327.613892,1757000
2020-08-27,345.609985,347.739990,342.549988,346.359985,329.602753,2220700
2020-08-28,347.470001,349.059998,345.500000,348.369995,331.515533,1487300
2020-08-31,346.850006,348.750000,344.290009,347.660004,330.839844,1586900
2020-09-01,345.709991,351.489990,345.410004,351.380005,334.379883,1773700
2020-09-02,353.609985,359.920013,351.309998,358.859985,341.497986,2434900
2020-09-03,363.070007,363.670013,345.519989,348.299988,331.448853,3630400
2020-09-04,353.980011,353.980011,340.399994,346.570007,329.802521,2557000
2020-09-08,343.839996,344.920013,338.179993,338.859985,322.465607,2144300
2020-09-09,340.899994,349.700012,340.390015,346.429993,329.669403,2100900
2020-09-10,346.269989,348.000000,338.760010,339.529999,323.103149,1959600
2020-09-11,340.279999,343.260010,336.100006,339.130005,322.722595,1599600
2020-09-14,340.989990,344.839996,340.470001,342.920013,326.329193,1522300
2020-09-15,345.019989,347.760010,342.750000,343.910004,327.271332,1362500
2020-09-16,347.269989,348.760010,343.250000,343.730011,327.100006,1656500
2020-09-17,339.579987,342.890015,336.369995,338.880005,322.484680,2681500
2020-09-18,340.200012,341.220001,331.200012,335.959991,319.705933,3409300
2020-09-21,333.970001,339.619995,333.709991,339.570007,323.141235,2427400
2020-09-22,340.700012,344.899994,339.589996,344.450012,327.785156,2128100
2020-09-23,348.000000,348.250000,344.059998,344.630005,327.956451,3577100
2020-09-24,345.000000,347.329987,338.309998,347.000000,330.211823,5779300
2020-09-25,340.739990,343.769989,335.359985,342.579987,326.005676,7338500
2020-09-28,343.760010,349.769989,343.100006,349.619995,332.705048,3459200
2020-09-29,348.950012,354.290009,347.100006,352.140015,335.103180,2526000
2020-09-30,352.559998,357.700012,351.170013,355.000000,337.824799,2525800
2020-10-01,356.260010,359.690002,354.820007,358.459991,341.117371,2053000
2020-10-02,354.730011,357.839996,352.850006,355.010010,337.834259,2125000
2020-10-05,355.329987,358.980011,355.329987,358.579987,341.231567,2093500
2020-10-06,361.899994,363.000000,357.040009,358.350006,341.012726,2760400
2020-10-07,360.470001,364.739990,359.660004,363.019989,345.456787,1959100
2020-10-08,364.799988,365.970001,361.750000,365.089996,347.426605,1793100
2020-10-09,366.000000,369.750000,365.700012,369.459991,351.585205,1730700
2020-10-12,371.000000,380.660004,370.769989,376.480011,358.265564,2806900
2020-10-13,378.420013,382.290009,376.480011,380.679993,362.262268,1823300
2020-10-14,382.890015,383.869995,376.700012,378.339996,360.035522,1904400
2020-10-15,376.459991,378.359985,373.059998,376.579987,358.360687,1697800
2020-10-16,380.500000,384.869995,379.119995,381.540009,363.080688,2459400
2020-10-19,382.029999,383.089996,374.709991,375.559998,357.390045,1938100
2020-10-20,377.690002,382.079987,376.119995,378.309998,360.006989,1282300
2020-10-21,378.559998,381.279999,377.019989,377.820007,359.540710,1466500
2020-10-22,377.350006,378.380005,372.029999,375.750000,357.570862,1813200
2020-10-23,375.609985,376.519989,373.559998,374.600006,356.476501,1108000
2020-10-26,366.679993,372.630005,366.119995,370.709991,352.774719,2145000
2020-10-27,368.769989,374.910004,368.769989,372.720001,354.687469,1525400
2020-10-28,367.329987,372.410004,364.670013,364.959991,347.302917,1908300
2020-10-29,363.230011,369.089996,362.510010,364.859985,347.874908,1838500
2020-10-30,361.130005,363.850006,355.790009,357.619995,340.971985,2724100
2020-11-02,362.220001,365.660004,360.709991,364.390015,347.426849,1646300
2020-11-03,368.940002,374.799988,367.890015,371.959991,354.644440,2013100
2020-11-04,374.019989,381.640015,374.000000,376.170013,358.658447,2449800
2020-11-05,382.480011,386.579987,379.500000,385.230011,367.296753,2255800
2020-11-06,381.880005,386.799988,380.890015,385.660004,367.706696,1950200
2020-11-09,388.250000,389.500000,364.760010,365.000000,348.008423,4371300
2020-11-10,363.880005,371.540009,360.589996,366.619995,349.553040,2662600
2020-11-11,369.679993,374.700012,368.160004,372.920013,355.559723,1688800
2020-11-12,376.950012,378.239990,373.500000,375.709991,358.219849,1535900
2020-11-13,376.519989,379.829987,374.989990,378.839996,361.204102,1274600
2020-11-16,376.910004,381.279999,376.910004,379.790009,362.109955,1691500
2020-11-17,387.320007,388.480011,381.790009,381.920013,364.140747,3299100
2020-11-18,382.890015,388.049988,381.730011,382.230011,364.436371,2134600
2020-11-19,383.609985,384.709991,380.309998,383.540009,365.685394,1768900
2020-11-20,383.950012,385.500000,381.010010,381.119995,363.378021,1807600
2020-11-23,383.000000,383.059998,380.339996,381.709991,363.940613,1679600
2020-11-24,383.690002,386.049988,380.709991,384.220001,366.333710,2061100
2020-11-25,385.790009,388.339996,385.559998,387.750000,369.699402,2034200
2020-11-27,390.459991,390.670013,387.750000,388.390015,370.309601,1329400
2020-11-30,391.750000,393.149994,385.230011,391.769989,373.532227,3733800
2020-12-01,384.500000,388.070007,381.179993,387.559998,379.197296,2996800
2020-12-02,385.470001,386.880005,381.570007,383.500000,375.224854,2212800
2020-12-03,378.000000,378.730011,373.279999,374.049988,365.978760,3976400
2020-12-04,375.209991,375.309998,371.890015,373.429993,365.372223,2839700
2020-12-07,374.269989,376.500000,372.649994,373.329987,365.274323,2652900
2020-12-08,373.950012,379.519989,370.750000,377.600006,369.452148,2685500
2020-12-09,379.880005,381.000000,372.799988,374.290009,366.213623,2461600
2020-12-10,374.290009,375.000000,371.559998,372.790009,364.745972,2566300
2020-12-11,379.769989,379.769989,372.540009,375.100006,367.006165,3483900
2020-12-14,376.559998,378.179993,373.209991,374.380005,366.301727,2778400
2020-12-15,374.500000,375.690002,369.299988,371.880005,363.855652,2133900
2020-12-16,371.160004,372.839996,368.850006,369.440002,361.468292,2385100
2020-12-17,370.260010,370.970001,368.000000,370.290009,362.299957,2314200
2020-12-18,371.100006,371.359985,365.929993,367.000000,359.080963,4140000
2020-12-21,365.089996,366.119995,361.809998,364.970001,357.094788,2329700
2020-12-22,364.100006,364.760010,360.609985,362.029999,354.218109,2105500
2020-12-23,362.450012,363.100006,359.500000,361.890015,354.081177,1782100
2020-12-24,361.410004,365.339996,361.410004,364.579987,356.713104,972500
2020-12-28,365.500000,371.690002,365.079987,371.059998,363.053314,3207700
2020-12-29,372.250000,373.260010,370.260010,372.720001,364.677490,2072600
2020-12-30,374.200012,375.859985,373.279999,374.450012,366.370178,1778000
2020-12-31,374.989990,377.040009,372.459991,376.779999,368.649902,1628900
2021-01-04,377.429993,381.549988,374.809998,380.149994,371.947205,3322200
2021-01-05,378.859985,380.209991,375.250000,375.739990,367.632355,2748400
2021-01-06,373.820007,375.799988,369.649994,370.019989,362.035828,2661400
2021-01-07,371.010010,371.649994,366.790009,367.920013,359.981140,2849500
2021-01-08,368.119995,370.260010,364.290009,369.940002,361.957489,2599700
2021-01-11,368.579987,371.000000,363.859985,364.010010,356.155487,2562500
2021-01-12,364.000000,365.070007,360.250000,364.200012,356.341431,2387600
2021-01-13,364.369995,368.739990,363.000000,366.950012,359.032043,1968800
2021-01-14,366.000000,366.500000,361.559998,362.350006,354.531250,2363900
2021-01-15,361.059998,364.910004,360.799988,362.160004,354.345337,2340400
2021-01-19,362.359985,362.950012,352.440002,354.470001,346.821289,4533800
2021-01-20,354.390015,361.899994,353.410004,361.299988,353.503876,2767200
2021-01-21,361.299988,363.989990,359.940002,362.799988,354.971588,2121600
2021-01-22,363.200012,364.630005,359.850006,362.299988,354.482330,1960300
2021-01-25,360.859985,361.959991,356.820007,361.880005,354.071442,2735900
2021-01-26,360.200012,365.899994,358.880005,364.980011,357.104523,1807000
2021-01-27,362.989990,365.799988,354.850006,356.390015,348.699860,3120800
2021-01-28,356.850006,361.609985,356.070007,357.059998,349.355408,2251100
2021-01-29,354.750000,356.290009,351.880005,352.429993,344.825317,2598700
2021-02-01,351.209991,352.790009,349.209991,350.519989,342.956482,2371200
2021-02-02,351.760010,357.700012,350.720001,355.579987,347.907288,1905000
2021-02-03,356.230011,357.529999,353.209991,355.209991,347.545349,1759800
2021-02-04,356.709991,358.380005,353.850006,355.850006,348.858948,3411600
2021-02-05,356.549988,356.850006,354.100006,355.170013,348.192413,2165600
2021-02-08,356.570007,360.040009,355.570007,359.829987,352.760773,2520700
2021-02-09,360.040009,361.670013,358.299988,359.559998,352.496155,2154000
2021-02-10,361.000000,361.000000,355.119995,356.119995,349.123749,2162400
2021-02-11,355.730011,356.500000,351.390015,352.200012,345.280762,2088400
2021-02-12,351.989990,352.980011,350.100006,352.750000,345.819916,2096600
2021-02-16,353.079987,355.359985,352.040009,354.000000,347.045380,1829000
2021-02-17,353.109985,358.170013,351.910004,358.040009,351.005981,2143000
2021-02-18,352.279999,358.200012,352.279999,356.920013,349.907990,1914900
2021-02-19,356.690002,357.929993,354.579987,354.769989,347.800232,1839400
2021-02-22,352.750000,353.290009,348.820007,350.209991,343.329834,2215600
2021-02-23,349.799988,351.000000,342.029999,342.149994,335.428131,3692600
2021-02-24,341.790009,342.500000,337.890015,340.700012,334.006683,3305800
2021-02-25,340.850006,343.000000,333.350006,333.899994,327.340240,3618100
2021-02-26,335.510010,335.890015,330.940002,331.000000,324.497223,3362200
2021-03-01,335.209991,336.000000,331.359985,331.769989,325.252075,4653200
2021-03-02,333.690002,334.690002,328.420013,328.459991,322.007111,4660100
2021-03-03,328.170013,328.420013,323.760010,323.920013,317.556305,4064200
2021-03-04,323.369995,325.600006,315.040009,319.040009,312.772186,5501200
2021-03-05,315.329987,318.429993,307.000000,317.320007,311.085968,8102800
2021-03-08,318.910004,322.329987,310.920013,311.420013,305.301941,4873500
2021-03-09,313.760010,320.279999,312.709991,318.779999,312.517303,5426800
2021-03-10,321.140015,327.390015,317.320007,323.829987,317.467987,4523500
2021-03-11,330.410004,331.250000,326.720001,328.649994,322.193359,4338900
2021-03-12,328.100006,331.630005,325.600006,331.140015,324.634430,3182100
2021-03-15,333.600006,333.679993,327.320007,330.510010,324.016846,3243000
2021-03-16,329.670013,330.029999,326.640015,327.250000,320.820892,3066700
2021-03-17,326.000000,330.500000,324.119995,329.190002,322.722778,2672400
2021-03-18,326.480011,328.140015,322.380005,322.980011,316.634735,2736900
2021-03-19,323.609985,329.250000,322.390015,328.910004,322.448242,4859300
2021-03-22,328.450012,336.170013,328.190002,334.489990,327.918671,4064900
2021-03-23,333.890015,342.510010,333.799988,340.339996,333.653778,3641200
2021-03-24,342.220001,342.510010,336.829987,338.040009,331.398926,3006400
2021-03-25,337.809998,347.779999,337.269989,346.339996,339.535797,4307100
2021-03-26,346.209991,352.459991,344.100006,352.019989,345.104248,3061200
2021-03-29,351.450012,357.769989,351.010010,356.149994,349.153137,3012000
2021-03-30,353.579987,354.769989,348.839996,349.750000,342.878906,2602400
2021-03-31,350.660004,357.450012,349.230011,352.480011,345.555206,2832200
2021-04-01,352.540009,357.320007,351.630005,354.940002,347.966888,2938600
2021-04-05,357.500000,362.670013,356.839996,360.820007,353.731354,2705700
2021-04-06,359.799988,362.799988,359.000000,360.119995,353.045135,2142000
2021-04-07,360.869995,361.459991,357.609985,358.809998,351.760864,1808400
2021-04-08,362.799988,366.019989,359.600006,361.220001,354.123505,2839200
2021-04-09,360.910004,363.709991,359.600006,363.209991,356.074402,1610800
2021-04-12,362.839996,365.250000,361.339996,364.809998,357.642944,1836600
2021-04-13,365.339996,367.299988,364.269989,365.209991,358.035156,1796400
2021-04-14,364.850006,364.850006,362.549988,363.170013,356.035248,1509400
2021-04-15,364.880005,369.549988,364.269989,368.799988,361.554626,1850100
2021-04-16,369.700012,372.799988,368.579987,370.720001,363.436920,2249200
2021-04-19,371.000000,371.529999,368.200012,369.549988,362.289886,1560000
2021-04-20,369.000000,375.359985,368.730011,371.730011,364.427063,2330700
2021-04-21,371.609985,374.579987,371.470001,374.089996,366.740662,1531800
2021-04-22,374.339996,375.440002,370.029999,371.260010,363.966278,2138000
2021-04-23,371.260010,374.850006,370.410004,373.279999,365.946594,1404500
2021-04-26,373.899994,373.899994,368.209991,368.519989,361.280121,2059700
2021-04-27,368.170013,370.959991,365.290009,370.209991,362.936829,1875900
2021-04-28,369.549988,370.500000,368.179993,369.589996,362.329041,1305600
2021-04-29,368.540009,374.709991,368.529999,373.540009,366.985840,1848300
2021-04-30,372.910004,374.160004,371.329987,372.089996,365.561340,2118900
2021-05-03,373.839996,379.619995,372.890015,379.320007,372.664490,2685800
2021-05-04,379.029999,379.230011,373.750000,375.290009,368.705200,2133800
2021-05-05,376.350006,377.519989,372.049988,372.500000,365.964172,1905300
2021-05-06,373.190002,382.940002,373.190002,382.760010,376.044128,2641400
2021-05-07,382.829987,386.450012,382.200012,384.320007,377.576813,1817100
2021-05-10,385.489990,387.890015,381.279999,381.480011,374.786591,1998700
2021-05-11,379.309998,380.920013,376.000000,378.179993,371.544464,1859700
2021-05-12,376.000000,376.940002,371.109985,372.200012,365.669434,2344600
2021-05-13,373.089996,381.440002,371.570007,379.529999,372.870819,2023100
2021-05-14,382.140015,385.820007,380.100006,384.420013,377.675018,1876100
2021-05-17,385.040009,387.049988,382.899994,383.959991,377.223083,1830800
2021-05-18,386.450012,389.450012,382.510010,382.809998,376.093231,1698200
2021-05-19,377.149994,381.730011,376.130005,379.660004,372.998505,1725000
2021-05-20,379.179993,384.519989,378.279999,383.579987,376.849701,1427300
2021-05-21,385.049988,385.350006,380.429993,380.720001,374.039886,1706600
2021-05-24,384.339996,385.760010,381.890015,383.450012,376.722046,1657000
2021-05-25,383.619995,385.739990,382.029999,385.380005,378.618164,1379700
2021-05-26,385.859985,387.750000,385.019989,385.619995,378.853943,1648000
2021-05-27,385.130005,387.769989,383.500000,387.500000,380.700989,4452000
2021-05-28,384.149994,385.309998,377.029999,378.269989,371.632904,4681200
2021-06-01,379.929993,380.200012,375.500000,378.230011,371.593597,2117800
2021-06-02,378.380005,381.920013,377.709991,380.589996,373.912170,1881000
2021-06-03,379.640015,384.190002,378.859985,383.869995,377.134644,1780300
2021-06-04,384.190002,387.760010,383.709991,387.519989,380.720612,1765900
2021-06-07,385.470001,386.450012,378.570007,380.399994,373.725555,2515800
2021-06-08,380.410004,381.209991,377.690002,379.700012,373.037811,1553800
2021-06-09,380.209991,381.779999,379.130005,379.959991,373.293243,1398900
2021-06-10,380.269989,383.359985,379.489990,383.010010,376.289734,1404000
2021-06-11,383.859985,383.859985,380.529999,381.829987,375.130463,1404200
2021-06-14,380.790009,383.980011,379.079987,383.760010,377.026581,1652600
2021-06-15,383.760010,384.500000,381.559998,383.910004,377.174011,1252000
2021-06-16,384.399994,386.440002,377.119995,379.410004,372.752930,1801700
2021-06-17,380.380005,386.470001,379.209991,384.750000,377.999176,1686500
2021-06-18,384.750000,384.910004,380.299988,380.880005,374.197113,3415700
2021-06-21,382.250000,387.649994,380.559998,386.799988,380.013214,1631600
2021-06-22,387.019989,392.500000,386.559998,392.179993,385.298828,1934800
2021-06-23,393.000000,393.440002,390.589996,391.970001,385.092499,1538000
2021-06-24,393.420013,395.500000,391.799988,392.070007,385.190796,1487300
2021-06-25,392.970001,394.549988,391.250000,394.510010,387.587952,2056100
2021-06-28,395.000000,397.420013,393.130005,396.540009,389.582336,1645500
2021-06-29,396.299988,399.440002,395.470001,398.790009,391.792877,1523600
2021-06-30,397.970001,400.470001,395.000000,395.670013,388.727661,2031700
2021-07-01,396.299988,397.690002,393.880005,394.529999,387.607574,1523400
2021-07-02,396.209991,400.769989,396.109985,398.940002,391.940277,1676600
2021-07-06,399.839996,401.399994,397.109985,398.859985,391.861603,2113100
2021-07-07,399.200012,406.119995,399.200012,404.679993,397.579498,2308600
2021-07-08,403.500000,408.640015,403.160004,407.149994,400.006195,2235500
2021-07-09,408.549988,414.000000,407.589996,412.369995,405.134583,2304200
2021-07-12,414.040009,414.350006,404.529999,407.880005,400.723328,2491300
2021-07-13,404.700012,409.290009,404.700012,407.059998,399.917725,1540300
2021-07-14,408.579987,410.470001,407.260010,409.950012,402.757111,1265800
2021-07-15,410.459991,412.200012,407.880005,411.820007,404.594238,1894100
2021-07-16,412.119995,413.420013,409.769989,410.369995,403.169647,1413900
2021-07-19,410.059998,415.320007,410.049988,414.149994,406.883362,2293100
2021-07-20,414.000000,418.070007,412.850006,416.239990,408.936707,2045400
2021-07-21,417.109985,417.109985,412.220001,415.010010,407.728241,1480000
2021-07-22,416.000000,418.600006,413.549988,417.540009,410.213928,1339200
2021-07-23,418.290009,423.989990,417.049988,423.429993,416.000519,1344500
2021-07-26,423.399994,424.500000,420.350006,423.230011,415.804077,1220000
2021-07-27,424.000000,424.559998,421.600006,424.339996,416.894562,1666500
2021-07-28,423.269989,424.859985,420.540009,422.220001,414.811768,1362700
2021-07-29,421.679993,425.850006,420.359985,425.279999,418.601288,1434200
2021-07-30,425.980011,431.500000,425.940002,429.720001,422.971588,2283900
2021-08-02,430.619995,430.709991,425.480011,428.920013,422.184143,1366900
2021-08-03,429.920013,436.799988,429.119995,435.070007,428.237549,1448100
2021-08-04,436.000000,437.989990,432.890015,435.040009,428.208038,1280500
2021-08-05,437.750000,443.500000,436.730011,443.190002,436.230011,1742600
2021-08-06,442.730011,443.459991,438.899994,439.630005,432.725952,1789800
2021-08-09,440.649994,442.779999,439.309998,440.470001,433.552734,1472500
2021-08-10,440.660004,443.799988,440.660004,443.029999,436.072571,1893700
2021-08-11,445.500000,448.000000,441.799988,444.299988,437.322601,2267500
2021-08-12,443.000000,446.630005,442.250000,445.359985,438.365936,1230700
2021-08-13,445.779999,448.359985,444.540009,447.820007,440.787354,1309300
2021-08-16,447.910004,453.190002,447.049988,452.859985,445.748169,1515600
2021-08-17,452.859985,453.779999,449.700012,452.339996,445.236328,1936700
2021-08-18,450.959991,455.239990,445.899994,446.209991,439.202545,2030100
2021-08-19,442.950012,455.500000,441.309998,454.260010,447.126190,1953700
2021-08-20,455.489990,460.619995,453.660004,458.989990,451.781860,1911200
2021-08-23,457.269989,459.059998,454.589996,454.929993,447.785675,1835900
2021-08-24,455.250000,455.390015,450.299988,451.790009,444.694977,1541700
2021-08-25,450.829987,452.820007,447.320007,451.230011,444.143768,1520600
2021-08-26,451.230011,452.480011,446.700012,449.309998,442.253967,1418600
2021-08-27,449.309998,451.619995,446.799988,450.339996,443.267731,1310200
2021-08-30,451.040009,456.589996,450.440002,455.929993,448.769928,1219800
2021-08-31,456.140015,456.880005,452.440002,455.489990,448.336853,1699000
2021-09-01,455.480011,456.679993,451.850006,456.519989,449.350647,1325400
2021-09-02,459.420013,461.440002,458.390015,460.970001,453.730804,1455000
2021-09-03,459.000000,463.600006,459.000000,462.549988,455.285950,1302400
2021-09-07,462.500000,463.200012,457.630005,459.600006,452.382355,1463400
2021-09-08,459.109985,465.829987,458.079987,465.700012,458.386536,1372000
2021-09-09,467.339996,469.769989,465.239990,465.940002,458.622803,1398700
2021-09-10,467.170013,468.399994,463.200012,465.160004,457.855011,1324800
2021-09-13,467.059998,468.239990,458.200012,459.660004,452.441406,1679500
2021-09-14,460.950012,462.200012,457.420013,458.410004,451.210999,1383900
2021-09-15,458.239990,462.250000,456.140015,460.730011,453.494629,1770300
2021-09-16,460.790009,463.769989,456.570007,463.309998,456.034088,1577500
2021-09-17,461.619995,462.820007,457.019989,459.510010,452.293732,3411400
2021-09-20,456.630005,460.950012,446.619995,451.140015,444.055206,2602000
2021-09-21,451.140015,456.839996,450.160004,452.109985,445.009949,1531300
2021-09-22,454.700012,455.350006,449.839996,452.329987,445.226440,1380800
2021-09-23,452.299988,455.549988,451.100006,452.779999,445.669464,2061200
2021-09-24,455.980011,468.720001,455.000000,467.750000,460.404327,3353800
2021-09-27,465.549988,470.489990,457.239990,460.559998,453.327271,2526000
2021-09-28,457.140015,457.500000,445.670013,447.350006,440.324707,2632700
2021-09-29,449.869995,456.000000,448.899994,451.790009,444.694977,1922000
2021-09-30,453.619995,455.359985,449.299988,449.350006,442.293304,1836400
2021-10-01,449.730011,451.079987,440.760010,448.329987,441.289337,1860700
2021-10-04,448.339996,449.350006,436.170013,440.140015,433.227997,2264000
2021-10-05,439.579987,449.109985,439.250000,446.239990,439.232147,1808700
2021-10-06,443.929993,449.779999,442.380005,449.339996,442.283417,1334600
2021-10-07,456.470001,459.589996,452.070007,452.869995,445.758026,1966200
2021-10-08,455.440002,455.750000,450.000000,451.850006,444.754028,1545800
2021-10-11,450.040009,453.690002,449.540009,449.700012,442.637848,1011700
2021-10-12,450.149994,452.850006,445.750000,446.869995,439.852234,1380900
2021-10-13,448.540009,450.510010,444.070007,445.299988,438.306915,1621500
2021-10-14,447.109985,451.700012,446.500000,450.660004,443.582733,1480400
2021-10-15,453.890015,453.940002,449.179993,452.390015,445.285614,1494800
2021-10-18,449.609985,462.350006,448.500000,461.950012,454.695465,2141300
2021-10-19,463.000000,467.160004,460.309998,467.079987,459.744843,1365300
2021-10-20,468.519989,472.500000,467.839996,469.769989,462.392670,1352900
2021-10-21,469.769989,477.649994,469.079987,477.230011,469.735504,1423300
2021-10-22,478.989990,485.029999,478.570007,481.989990,474.420685,1710300
2021-10-25,481.989990,492.209991,479.500000,490.100006,482.403320,1903400
2021-10-26,482.130005,488.250000,481.230011,485.529999,477.905121,2378600
2021-10-27,483.850006,491.500000,483.559998,489.109985,481.428864,1741800
2021-10-28,486.959991,491.829987,486.480011,490.529999,483.607727,1362400
2021-10-29,486.779999,494.170013,486.660004,491.540009,484.603455,2471600
2021-11-01,494.149994,494.890015,487.200012,491.869995,484.928833,1548700
2021-11-02,494.739990,499.489990,492.720001,496.989990,489.976532,2012200
2021-11-03,501.339996,502.959991,495.750000,502.329987,495.241150,1856000
2021-11-04,507.010010,520.210022,506.010010,515.619995,508.343628,2615000
2021-11-05,514.770020,517.900024,508.630005,513.119995,505.878937,2071700
2021-11-08,513.409973,513.409973,500.200012,503.809998,496.700348,2834800
2021-11-09,505.119995,509.100006,504.059998,508.709991,501.531097,1881800
2021-11-10,508.260010,510.359985,503.769989,505.510010,498.376343,1226600
2021-11-11,506.200012,512.500000,504.040009,512.179993,504.952148,1227300
2021-11-12,514.250000,519.659973,513.229980,517.169983,509.871765,1780200
2021-11-15,518.489990,523.099976,518.010010,519.890015,512.553406,1392300
2021-11-16,519.840027,528.299988,517.409973,526.719971,519.286926,1690700
2021-11-17,527.500000,530.739990,524.510010,526.289978,518.863037,1609400
2021-11-18,528.159973,530.799988,522.489990,529.369995,521.899597,1664200
2021-11-19,534.080017,535.280029,528.010010,533.789978,526.257202,1909800
2021-11-22,533.320007,545.419983,532.320007,539.650024,532.034607,2190500
2021-11-23,537.960022,545.820007,533.770020,545.260010,537.565308,2147000
2021-11-24,545.539978,550.830017,543.320007,549.729980,541.972290,2316400
2021-11-26,549.549988,554.549988,544.309998,546.130005,538.423096,1844800
2021-11-29,546.130005,560.780029,542.409973,554.880005,547.049622,2919100
2021-11-30,551.000000,557.169983,535.890015,539.380005,531.768372,4244200
2021-12-01,543.099976,548.250000,529.400024,529.840027,522.363037,2877100
2021-12-02,518.510010,530.909973,514.039978,525.510010,518.094116,3277500
2021-12-03,529.989990,537.500000,524.770020,528.929993,521.465759,2984400
2021-12-06,532.250000,536.049988,527.570007,533.200012,525.675476,2432900
2021-12-07,538.250000,543.000000,534.710022,542.020020,534.371094,2579800
2021-12-08,546.210022,547.789978,525.549988,530.109985,522.629089,3037500
2021-12-09,528.799988,532.330017,523.799988,524.330017,516.930786,3200500
2021-12-10,534.710022,561.270020,534.609985,558.820007,550.934021,6333600
2021-12-13,550.440002,559.750000,547.979980,557.219971,549.356628,3415200
2021-12-14,556.460022,557.169983,537.570007,545.340027,537.644287,3494400
2021-12-15,546.210022,566.489990,545.530029,565.479980,557.500000,2937100
2021-12-16,564.789978,566.549988,549.450012,552.630005,544.831421,2683000
2021-12-17,549.320007,556.469971,540.979980,547.609985,539.882080,5752000
2021-12-20,542.130005,549.140015,538.030029,548.559998,540.818848,2033600
2021-12-21,550.500000,551.780029,536.080017,545.429993,537.732971,2472800
2021-12-22,545.380005,550.000000,539.799988,549.669983,541.913086,1454500
2021-12-23,551.739990,552.609985,547.489990,550.369995,542.603271,1757800
2021-12-27,551.539978,565.739990,551.440002,563.469971,555.518433,2262900
2021-12-28,563.429993,566.640015,560.700012,564.640015,556.671997,1155000
2021-12-29,566.400024,571.489990,563.500000,567.770020,559.757629,1753000
